101625,dotmailer.co.uk,WP
103508,openbanking.org.uk,WP
103882,exa-networks.co.uk,WP
104999,stlukeshospital.org.uk,WP
105070,catapult.org.uk,WP
107226,unison.org.uk,6.8.3
108539,royalcentral.co.uk,6.8.3
10842,spectator.co.uk,WP
12418,faroutmagazine.co.uk,WP
14476,england.nhs.uk,WP
16425,thescottishsun.co.uk,6.5.7
17746,dpdgroup.co.uk,6.5.5
110289,itakeyou.co.uk,6.8.3
110489,sickseo.co.uk,6.9
110647,bikebargains.co.uk,WP
110926,toob.co.uk,6.8.3
111094,woodlandscounselling.co.uk,6.9
113615,cybersmart.co.uk,WP
114325,wheelbase.co.uk,WP
114452,skymedia.co.uk,WP
114842,britishchambers.org.uk,6.9
115336,boroughmarket.org.uk,79d3702125707ee840a9d63b9e389878
116219,faber.co.uk,WP
116913,cruse.org.uk,WP
117312,smmt.co.uk,6.9
117742,livelifeandlovehealing.co.uk,6.9
117876,michael84.co.uk,WP
118177,glos.ac.uk,WP
118231,uncut.co.uk,6.4.7
120808,edgehill.ac.uk,WP
121117,cyclesprog.co.uk,WP
122174,thetablet.co.uk,WP
123043,iris.co.uk,WP
123128,thekeylab.co.uk,6.7.2
123573,theacademicpapers.co.uk,6.9
123827,netweaver.uk,6.9
124024,managers.org.uk,6.7.4
124213,gtxgaming.co.uk,6.9
124801,montessorijobsuk.co.uk,5.3.20
124825,mediahawk.co.uk,WP
125350,host100.co.uk,6.9
126137,iea.org.uk,24a112025fc9d96467e9d97920788859
126561,saferinternet.org.uk,WP
126631,clickdealer.co.uk,6.9
126873,womensrunning.co.uk,6.8.3
128390,tandme.co.uk,6.9
128534,ihelm-enterprises.co.uk,6.9
128711,simbahosting.co.uk,6.8.3
128856,ianvisits.co.uk,WP
129214,gaytimes.co.uk,WP
129292,ukcod.org.uk,WP
130053,victimsupport.org.uk,Download Manager 3.3.32
130737,wanderlust.co.uk,6.8.3
130994,socialistworker.co.uk,WP
133018,motorhomefun.co.uk,6.8.3
133175,mft.nhs.uk,6.8.2
133837,sherlockhost.co.uk,4.5.32
133907,railadvent.co.uk,6.8.3
133936,jobtrain.co.uk,WP
136514,bunkered.co.uk,WP
136778,mrsorted.co.uk,6.9
138395,access-programmers.co.uk,cc05927b6bef48e7c658b53d23b00b21
139325,stolen-bikes.co.uk,4.6.1
139623,greenparty.org.uk,6.7.2
139944,alphalogix.co.uk,6.7.4
140279,catherinesofpartick.co.uk,WP
140593,ifreeicloud.co.uk,4.9.4140712,santandersupplychainfinance.co.uk,N/A
140990,gtc-uk.co.uk,6.8.3
141594,realisticgames.co.uk,WP
141821,retailtimes.co.uk,6.9
142137,bdga.org.uk,6.6.2
142305,e-bikesdirect.co.uk,WP
144373,dunsterhouse.co.uk,WP
144381,constructionnews.co.uk,6.8.1
144654,hutton.ac.uk,WP
144755,blue17.co.uk,WP
146013,thefightingcock.co.uk,6.6.4
146157,mukhost.uk,6.9
146625,refuge.org.uk,WP
147932,tradingandinvestmentnews.co.uk,WP
149441,epilepsy.org.uk,6.8.2
149646,seveninternet.co.uk,WP
151255,manchesteruniversitypress.co.uk,WP
152112,investforproperty.co.uk,WP
152165,womeninfilm.co.uk,6.9
152498,schoolsweek.co.uk,WP
155693,lullabytrust.org.uk,WP
156006,quickhost.uk,6.9
157060,techadvisor.co.uk,6.8.3
157218,hotgolf.co.uk,WP
157883,oliversbabycare.co.uk,6.9
158211,clickcompetitions.co.uk,6.9
159851,myonewedding.co.uk,WP
160019,bu-uk.co.uk,WP
160309,modshoes.co.uk,6.8.3
160684,nufcblog.co.uk,6.6.4
161970,bletchleypark.org.uk,WP
164496,luxurylondon.co.uk,WP
164550,converged.co.uk,6.8.2
167161,johnpye.co.uk,WP
168198,shoeshuffle.co.uk,WP
168701,onestop.co.uk,6.8.3
168786,justiceinspectorates.gov.uk,6.8.3
171193,tftcentral.co.uk,WP
171472,hagerty.co.uk,6.5.3
171802,portsmouth.gov.uk,6.9
171941,smallbusiness.co.uk,6.8.1
172169,nourishcare.co.uk,WP
172833,craigmurray.org.uk,ef3458f30ed90e5eaf1ef91f79173bd2
173061,bikeandgo.co.uk,5.9.12
173102,cyclist.co.uk,6.8.1
173958,psychologies.co.uk,6.7.4
174058,supercontrol.co.uk,WP
176735,hoa.org.uk,WP
177162,fbargainsgalore.co.uk,6.9
177549,blushboutique.co.uk,WP
178049,wedding-converse.co.uk,6.9
178099,humanists.uk,6.9
178155,fenews.co.uk,WP
178260,redfernelectronics.co.uk,6.9
178919,somerset.gov.uk,WP
179174,hansonsauctioneers.co.uk,WP
179717,logit.co.uk,6.9
180617,whichbingo.co.uk,WP
180671,rugbystore.co.uk,90a6b2a9750602e65c477f4c2b26ce21
180787,therainydays.co.uk,6.8.3
180865,hpb.co.uk,6.9
181360,adrianflux.co.uk,WP
181788,communitycare.co.uk,6.8.3
182713,fpsdistribution.co.uk,6.9
182913,blackhistorymonth.org.uk,6.5.7
183944,hdmovie2.uk,6.8.3
184148,oneplansoftware.co.uk,6.9
184398,businesscloud.co.uk,6.8.3
184667,ic.net.uk,6.8.3
185855,molineuxmix.co.uk,6.8.3
186062,astonvillanews.co.uk,WP
186819,synetiq.co.uk,6.5.5
187873,alfatravel.co.uk,WP
188333,esports-news.co.uk,6.7.2
188653,southglos.gov.uk,WP
189732,quotezone.co.uk,WP
189837,bestworkwear.co.uk,WP
190096,digitalartsonline.co.uk,6.8.3
191841,techround.co.uk,6.8.3
192046,pulsetoday.co.uk,WP
193163,chipstars.uk,WP
194676,pebblepad.co.uk,6.9
195139,lomo.co.uk,6.8.3
195569,bitc.org.uk,6.8.3
197237,bcfc.co.uk,6.8.3
197823,gatorleads.co.uk,WP
198305,britishspeedway.co.uk,6.9
198589,caci.co.uk,WP
201837,batc.org.uk,6.8.3
202422,spoongraphics.co.uk,6.8.3
202484,chameleonbride.co.uk,WP
203554,buckingham.ac.uk,WP
203574,moneymarketing.co.uk,6.8.1
203946,aptem.co.uk,6.8.3
204020,policyexchange.org.uk,6.8.3
204107,childcarechoices.gov.uk,WP
205708,ukdataservice.ac.uk,6.8.3
205922,realbusiness.co.uk,WP
206422,mbr.co.uk,Ni40LjM
207616,airit.co.uk,6.9
207745,southwarknews.co.uk,6.8.3
209050,yeovilhospital.co.uk,WP
209203,prolificnorth.co.uk,6.9
209299,parentmail.co.uk,WP
210204,veloxmedia.co.uk,WP
210631,jacquardflower.uk,6.8.3
212040,geographical.co.uk,6.8.3
212625,netcentral.co.uk,6.8.3
213399,nationaldahelpline.org.uk,WP
213439,shoefit.uk,6.6.4
213837,fawanews.co.uk,WP
214234,runningbath.co.uk,WP
215204,therugbyshop.co.uk,5.5.17
216871,moviesda.uk,6.9
218547,cruisemummy.co.uk,WP
218917,bauermedia.co.uk,WP
219046,pbctoday.co.uk,dcf65b24c6a8386e62fa70eb32678524
220487,moorepay.co.uk,6.8.3
220559,chinaexchange.uk,6.6.2
221838,pedelecs.co.uk,4.9.28
223038,judiciary.gov.uk,WP
223303,woodgreen.org.uk,WP
224977,handluggageonly.co.uk,6.8.3
225047,ocs.co.uk,6.8.1
226732,fastcar.co.uk,6.7.4
227212,toyworldmag.co.uk,6.5.7
227546,jjsystems.co.uk,6.8.3
230439,santanderconsumer.co.uk,WP
231023,siteking.co.uk,6.8.3
231032,legalfutures.co.uk,WP
231054,featurespace.co.uk,WP
231505,babymonitorsdirect.co.uk,WP
232613,tecknaonline.uk,WP
233487,coursepro.co.uk,6.9